theta1,theta2,theta3,thetad1,thetad2,thetad3,tau1,tau2
-1.581571,-0.7755626,0.491918,0.250863,1.485765,-0.646131,0.508695,-0.364037
-0.964954,-0.6188436000000002,-0.3549062,1.288942,1.336296,1.764421,0.160111,0.578602
-1.129201,0.6789,0.4743804,-1.70534,0.988716,-0.425673,0.317454,0.251605
-0.380542,-0.313848,-1.282602,-0.339854,-0.518866,-0.773354,0.283095,-0.018366
0.016672,0.30157259999999997,-0.928988,1.476841,0.178725,-0.780694,-0.585506,-0.597777
0.261098,-0.1314576,-0.3501494,-1.583014,-1.456905,-0.625604,-0.079912,-0.288104
0.580324,0.750894,-1.383637,1.800863,-1.508261,-0.454635,0.177244,0.541716
0.717356,-0.16466739999999996,0.4970068,-0.954891,-0.347099,-1.635549,0.486271,-0.449999
-0.952239,0.4378544,1.471982,1.445413,-0.243587,0.16221,0.194374,0.446443
0.652088,0.38897600000000004,-0.18367579999999997,1.604987,1.299452,0.790726,0.254276,0.414478
0.6386,0.2920636,0.6480866000000001,-1.217561,-0.466015,1.566085,-0.104779,0.576743
-1.472651,-1.372817,0.12286540000000001,-0.491722,-0.725982,1.623665,-0.458735,0.043583
1.472175,0.36055500000000007,0.0751366,0.053292,-1.563563,1.248545,0.30694,-0.051447
0.497088,0.5179592,-0.26156019999999996,-0.819005,-1.070828,0.158649,0.344055,-0.261817
-1.488876,0.14414379999999993,1.422942,-0.93046,-0.653192,-0.220522,-0.156856,0.12554
1.197773,-0.6988454,-0.013046199999999985,-0.757362,-1.756293,0.388835,-0.599113,-0.085103
1.243654,1.708559,-0.33292019999999994,0.870713,-0.720374,1.632864,-0.445473,-0.265894
-1.773081,-0.7164505999999999,-1.0322564,-0.009452,-0.527586,-0.307281,0.099858,-0.482097
-0.007754,0.33379780000000003,-0.6751786,0.419872,-0.486839,-1.596422,-0.191144,-0.160501
1.696881,0.597822,0.084303,-0.602278,-0.278065,1.246478,0.050751,-0.232767
0.168052,0.8806822000000001,-0.42818680000000003,-0.593965,-0.037432,0.455514,-0.276304,0.156883
1.609872,1.0730394000000003,0.7765345999999999,1.507212,1.6753,-0.704567,-0.117372,0.12935
0.253949,-0.5625365999999999,-0.1302,-1.725838,-0.463231,-0.649459,-0.500199,0.356889
0.5969,0.361565,-0.663693,1.079553,-0.528183,0.971233,-0.065715,-0.46611
1.83289,-0.8222396,0.23032,-0.71808,-1.280811,-0.39017,-0.546707,-0.103134
1.214434,0.8043758000000001,1.38373,-0.23847,-0.557525,1.676959,0.253659,-0.354169
1.302304,-0.327315,-0.0069966000000000195,1.862254,1.102964,0.859821,0.298962,0.247103
-0.460816,1.2483876,-0.061660599999999975,-1.086378,-1.078672,0.267931,0.588359,0.541382
-1.604217,0.4549950000000001,-0.055672400000000025,-1.073793,-0.679781,1.518724,-0.276791,0.376724
-1.498829,0.15256920000000002,-0.8115762,0.389065,-1.776457,0.779542,0.418399,0.030867
-0.038054,0.7234952000000001,-0.2442956,0.419422,-0.506273,-0.235526,-0.025032,0.49104
1.317443,-0.1676608,-0.32679220000000003,0.435314,-1.079136,0.009037,0.348719,0.116141
-0.991839,-0.2561718,-1.317628,-0.918964,0.306077,-1.696693,-0.227467,0.161011
0.777081,0.7766379999999999,-1.082043,-1.122245,-0.698917,0.353298,0.086166,-0.210666
1.434224,-0.960506,0.0742472,-1.015313,-1.746732,-1.025511,0.086018,-0.298315
1.211795,0.3601586,-0.7124044000000002,-0.977741,0.153927,0.894015,-0.368444,-0.445679
0.060976,0.27893840000000003,-0.36462959999999994,0.557456,0.933269,-1.146601,0.273542,0.218516
-1.111739,-0.4052028,0.583255,1.00277,-1.713012,0.212498,0.427655,-0.401063
-1.103338,0.3796316,1.042509,-1.092436,-1.100135,1.45025,0.59846,-0.084016
1.253125,0.014541800000000072,-0.4313398000000001,-0.083499,-0.966744,0.258159,-0.090157,0.329061
0.794466,0.843891,0.8229921999999998,1.10531,-1.172843,0.886759,0.416195,0.191298
0.290478,-0.26623600000000003,0.2725804,1.855693,0.159134,1.703067,-0.472435,0.189261
0.053862,0.2026010000000001,-0.20118999999999998,0.951198,-1.410123,1.501594,0.480551,-0.57571
0.925973,0.630308,0.28824759999999994,1.272385,-1.731123,1.188445,0.383578,0.401634
-1.277967,-0.5995834,-0.06645560000000002,1.099467,-1.368684,0.521441,-0.376049,0.143131
0.659698,0.2839844000000001,-0.29726339999999996,-0.78718,-1.516702,0.935551,-0.158553,0.40574
-1.409129,-0.649797,0.30205,-1.520283,1.054771,1.404634,0.157299,0.128814
-1.836113,0.936621,-0.24737320000000002,-0.691074,0.219703,1.813634,-0.556407,0.064281
1.032221,0.32261259999999997,-0.36234659999999996,-1.785976,-0.871127,1.308236,0.444182,0.160802
-1.431756,-1.1205284,-0.8776719999999999,0.956363,-1.306676,-1.562823,-0.446046,-0.290102
0.035631,0.22657079999999996,0.3278820000000001,0.360742,0.981037,-1.306397,-0.207609,0.308226
1.485383,0.5353935999999999,0.07132000000000004,-0.833247,0.837148,0.640245,0.406949,-0.416222
-1.764673,-0.5777682,-0.7161801999999999,0.802312,-0.521085,-0.374814,0.008682,-0.477782
1.822707,-0.04920859999999998,0.4220826,1.501286,0.106368,0.794017,-0.142197,0.489376
-1.821517,0.39150879999999993,0.4717779999999999,-1.11107,-1.38037,0.148849,-0.482679,-0.389385
-1.884544,0.26930620000000005,-0.954664,-0.297241,-0.592541,1.270659,-0.183563,0.04837
0.047047,-0.04251419999999995,0.18952839999999999,1.39159,-0.078316,-0.559427,-0.044044,0.158302
-1.389712,0.1734072,-0.7508634,0.441528,1.57583,1.346362,0.415709,0.423329
1.279176,0.45538540000000005,-0.4926718,-0.703088,1.875246,0.801609,-0.325031,-0.402323
-1.327506,0.354028,0.5978386,0.670041,0.648823,-1.58876,-0.002914,0.217411
-0.140297,0.4823168000000001,0.8216796000000001,0.891233,1.089701,0.370071,-0.182939,-0.256816
-0.707064,-0.865746,1.262266,1.612521,-0.243844,-0.387399,-0.122092,-0.003287
1.622618,0.16527099999999997,0.0499694,0.569319,0.501823,0.852953,-0.444105,-0.06684
0.267998,0.6545956,0.09540480000000003,0.543788,1.176515,0.497375,0.472047,0.486722
-1.186581,-0.354734,-0.6239286,0.869892,0.563691,0.175124,-0.315524,-0.217274
-0.644182,-0.007892600000000027,0.28092700000000004,1.746924,0.477279,-0.744628,0.365924,0.083095
1.854177,0.5009004,-0.5600646,0.905544,0.343296,1.815583,0.265283,-0.585959
1.481652,0.4453754,-0.711337,-1.05398,0.568656,0.682879,0.490449,0.177206
1.477851,0.07530200000000002,-0.13730459999999997,-0.969799,1.686995,-0.177193,0.045942,0.548491
-1.703694,-0.817888,-0.3882932,-0.064812,0.203148,-1.234223,-0.488282,0.247343
1.651449,0.12969100000000006,0.2993724,-1.154555,-0.871982,-1.763161,0.581436,0.598881
1.879149,0.018745399999999992,-0.6328582,-0.735452,0.795471,1.370203,-0.438349,-0.525421
1.884735,-1.819067,0.2563494,-0.724382,-1.649569,-0.373164,0.436498,-0.577343
-0.755089,-0.427161,0.9261326000000001,-1.223234,-1.565472,-0.678516,0.051259,-0.090185
0.881639,0.32261259999999997,-0.5217326,-1.379992,-1.036011,0.975954,-0.006421,0.083611
-1.077242,0.9442706,-0.26154580000000005,0.513877,-0.134308,0.864299,0.254442,-0.398994
-1.806469,-0.38178480000000004,-0.11611820000000002,-1.351484,-0.682381,-0.700212,0.383426,0.242045
-0.922709,-0.3009206000000001,0.706998,-0.248706,0.828777,-0.572893,-0.081722,0.502403
-0.436123,1.2229244,-0.7460582,0.258,0.807793,1.133774,-0.497405,0.519547
1.615,0.15371720000000005,-0.38874000000000003,0.604283,0.049064,-0.99388,0.107884,-0.001554
1.039311,0.8687035999999999,-0.9788493999999999,0.44367,-0.126583,-1.252072,0.022647,0.22863
-0.799034,-0.1361288,-0.23748599999999995,-1.659566,1.245483,-1.489708,-0.49183,-0.587581
0.639603,0.2395442,-0.08560079999999998,-1.708008,1.377854,-0.97171,-0.088878,0.227142
1.313879,-1.780992,-0.045724,0.582421,-1.712357,-0.079997,0.426838,0.272064
-0.29896,-0.15849839999999996,-0.003301199999999982,0.613159,-1.577229,1.532182,-0.279487,-0.544519
1.066984,0.43262579999999995,0.6406955999999999,1.841748,-0.48851,0.476944,0.372226,0.404619
-0.353641,1.0562026,-1.861027,0.674257,-0.108746,0.705792,-0.52805,0.262989
0.571175,1.538255,0.5147438,-0.151027,-1.164018,-1.586112,-0.236241,0.303715
0.0555,0.157987,-0.3094244,-0.938312,-0.666944,-1.385389,-0.402689,0.007243
1.770656,0.300253,1.590527,-0.452751,-1.701271,1.514253,-0.200086,-0.441179
-0.149751,0.24442099999999994,-0.6869184,1.353091,1.290998,-1.796742,-0.2706,0.018013
-0.836309,0.1582818,-0.07136460000000004,-1.875508,-1.43209,1.741926,-0.184432,-0.155654
-0.179238,-0.3986442,0.5836477999999999,-1.472005,-1.836558,1.010924,-0.123341,-0.584133
-0.505727,1.397167,0.18004320000000001,0.974822,-0.202191,-1.536236,0.192831,-0.288598
1.292282,-0.652047,0.6210661999999999,-0.562422,-1.452207,-0.83059,0.082678,-0.033546
1.005788,0.4403376,-0.7030632,1.384016,0.799766,-1.835406,0.479211,-0.294983
0.922804,-0.5888709999999999,0.3881962,-1.622869,-0.256475,-1.563828,0.181371,0.301396
-0.867195,0.609603,1.205155,-0.694309,-1.376373,-0.525689,0.451137,-0.537068
-0.72447,0.8499741999999999,-0.5449304,0.393417,-0.263697,1.451984,0.275262,0.328867
0.144137,0.0532594,-0.262001,-0.202651,-1.718329,1.334003,0.294945,-0.065672
0.239371,0.177027,0.573198,1.616427,1.306515,-1.134203,-0.597011,0.4311
-0.907516,0.023235399999999996,0.7489,-0.964064,0.050003,-0.29216,0.595049,0.181223
-1.270137,-0.9242672000000001,-0.19079600000000002,1.756154,1.051856,1.432993,-0.522763,0.321626
1.438886,0.5348113999999999,1.16492,1.66543,-0.70423,1.526614,-0.070117,-0.063739
1.831157,-0.0759774,-0.7925582,-1.51297,-0.444322,0.474577,-0.293541,-0.343441
0.351128,1.495754,-0.29642199999999996,-0.592671,-0.92104,-0.657798,0.492192,-0.533913
0.516857,-0.013354399999999989,0.01566700000000002,-1.217891,1.516889,-1.551703,0.247562,0.377727
1.280256,-0.27014460000000007,1.0044422,-0.079182,-0.030063,-0.107305,-0.465993,0.45447
0.914601,0.6832618,0.557957,1.808015,1.823907,1.252401,0.537384,-0.579451
0.245987,0.8806822000000001,-0.5727278000000001,-0.590817,0.092673,0.583627,-0.091095,0.169686
1.762751,0.6024526,0.8563040000000001,1.689546,1.230747,-0.343357,0.294981,0.539169
-1.401695,-0.2045559999999999,-0.5554197999999999,0.276974,-0.734251,-1.641088,-0.350158,-0.306487
0.11919,0.2685626,-0.190944,-0.999204,1.334682,1.033181,0.149659,0.110914
-1.179834,-0.2797204,-0.316885,0.269074,-1.565903,-0.389537,0.441845,0.486847
-0.215027,-0.3893981999999999,-0.6300214,-1.521049,-0.499818,-1.081512,0.492189,-0.57363
-1.4193,0.7067,0.2014694,1.872521,0.234795,-0.904915,-0.343582,-0.183508
0.442131,-0.9012878000000001,-0.30223,-1.838732,-1.599756,-0.09126,0.176151,0.175222
-0.851892,0.568096,-0.27866979999999997,0.081039,1.081454,1.249791,-0.227698,-0.115408
1.68685,1.160113,0.040444,1.166679,1.070339,-0.823646,0.032966,-0.34541
-1.203655,0.4282463999999999,0.08728300000000004,-0.982937,-0.465203,0.122694,-0.005633,0.124306
0.036522,0.6545316,0.5767521999999999,-0.605898,-0.791368,-0.270475,0.202033,-0.431002
-0.6579,1.0562026,-0.459105,0.838433,-0.386873,0.919886,0.035129,0.020591
-0.642931,0.195072,-0.173027,-1.471353,1.58598,-1.480861,0.038708,0.162166
0.407796,-0.06411219999999998,-0.06846899999999997,1.182311,-0.109726,-0.675156,0.02708,0.332065
1.477659,0.11871380000000002,-0.097859,-1.038476,1.031891,1.400037,-0.433206,-0.495989
-0.958557,-0.1957768,0.7084518000000001,-1.558207,0.786027,0.991011,0.147007,-0.045201
0.997284,0.322377,0.38566200000000006,-0.767973,0.859067,-0.419049,-0.24133,-0.040592
0.599713,0.5513730000000001,-1.701278,1.399509,1.066145,0.313856,0.277104,0.095406
1.119056,-0.117085,0.050293,0.817803,-0.281732,-0.067582,-0.354795,-0.235618
-1.419004,0.2522132,-0.3166048,1.420852,1.647358,0.912943,0.094759,0.21714
-0.659203,0.22827799999999998,-0.7622785999999999,-1.769059,0.718421,-0.531025,-0.496067,0.193955
-0.570084,1.1671972,0.0597676,0.241158,0.495594,1.711856,-0.251699,-0.305413
-1.041174,-0.19082800000000008,-1.027676,1.575808,0.970413,1.100542,0.515711,-0.049187
-1.813267,0.062116599999999966,0.10895640000000006,-0.980815,1.256559,-0.062248,0.581506,0.574912
0.632167,0.17025419999999997,-0.5184266,0.966481,-0.902006,-1.207451,-0.062869,0.555348
0.553043,0.27374380000000004,0.171057,-1.489583,0.567762,0.732998,-0.181615,0.396213
0.235974,0.9384086,-1.033886,0.685687,-0.27045,1.057331,-0.254269,-0.294894
-1.073826,0.12925340000000002,-0.5969832,-0.2907,0.004962,0.463011,0.233507,0.543914
0.359621,0.4685874,-1.461856,-0.907442,1.683664,0.381258,-0.331369,-0.113633
0.013737,-0.1573424,0.322108,0.073413,1.097319,0.242294,0.230361,0.471941
0.463723,0.17044179999999995,-0.3531986,1.284581,-0.33278,1.517218,0.066851,0.366524
-1.266594,-0.28194259999999993,-0.32339,1.003155,0.985366,-0.17295,-0.05333,0.090663
-1.784971,0.624347,-0.038556400000000005,1.02299,-1.173937,1.352487,-0.419694,-0.192413
0.573304,0.09124879999999998,-0.2738436,-0.12483,1.81482,-0.671166,-0.229463,0.222712
0.262316,0.432978,-0.026951400000000004,-0.545485,0.456759,1.205974,0.56229,0.415202
-1.722267,0.37607039999999997,0.30454219999999993,-1.229148,0.81466,-0.32052,0.069053,0.178163
0.68957,0.6962558,-0.496298,-0.673494,1.628991,1.365718,-0.436354,0.59695
1.300505,-0.27865280000000003,0.37351940000000006,-1.138876,-1.252411,-1.85167,-0.125919,0.479407
-1.123222,1.716925,0.40877859999999994,1.831486,0.460178,-1.654057,-0.128921,0.422683
-0.624383,-0.2939881999999999,-0.5672328,1.851427,0.086913,1.788257,0.479803,0.05211
-0.774518,0.2362178,-0.2805242,0.789276,-0.959768,0.636019,0.598737,-0.223893
-1.141437,-1.0516608,-0.47517440000000005,1.720679,0.457179,0.721467,0.530598,0.562405
-1.431655,-0.8024622000000001,-0.3526180000000001,-1.085058,-1.509205,-1.243955,0.247247,-0.111703
0.81746,-0.259665,-0.4013522,-1.121848,-1.575276,0.429546,0.000229,0.245807
-1.092452,-0.9573853999999999,0.774395,1.518667,-1.829765,-1.703399,-0.100219,0.417415
1.589683,-0.2365627999999999,0.3278846,-0.153913,-0.652106,-0.809166,-0.504677,-0.512876
1.495745,-0.577867,0.46825459999999997,-0.378921,-1.1512,-1.038906,0.423818,-0.097289
-1.338175,0.07723879999999998,-1.712723,1.311012,-0.945826,1.213797,0.411246,-0.196637
1.655486,1.2466798000000001,1.416309,0.692508,1.25925,-0.073697,0.533586,0.38572
-1.566033,0.7308038,0.6931638,-1.801444,-0.713995,-0.488876,0.596842,0.327205
-0.478708,0.35473039999999995,-0.30696539999999994,-0.282919,-1.166815,0.422014,0.506398,-0.562929
-0.597923,0.3555202,-1.22609,-0.552658,0.53962,-1.015714,-0.302828,-0.436175
-1.111247,0.5336228000000001,-0.5583904,0.86432,1.155002,0.844474,-0.2039,0.25077
-0.483925,-0.1457812,-0.9763760000000001,-1.08464,1.744482,0.906657,0.063586,-0.515017
0.592579,0.2685626,0.620815,-1.069622,1.57246,1.262939,0.512901,-0.471336
-0.277654,0.009527399999999964,-1.563289,-1.687775,-1.618361,0.124892,-0.248,-0.541188
-0.724032,-0.1639812,0.5994856,0.473173,1.881859,-1.152077,-0.222261,0.054873
-0.645077,-0.39022860000000004,-0.7662674,1.048763,-1.543142,1.406709,0.459762,0.414153
0.13345,-0.199065,0.5084316,1.412802,-1.699778,0.214682,0.115217,-0.350683
-1.656976,-0.10826880000000001,0.7084518000000001,-1.687188,0.700818,1.451554,0.374093,0.58871
1.577407,0.15693219999999997,-0.830364,0.284873,0.075568,-0.39682,-0.119687,-0.381138
0.372174,0.39534199999999997,-0.3122516,0.325984,1.129066,-1.512174,0.520881,0.440633
-1.174291,-0.3056388,-0.14634139999999998,-0.652634,1.615281,0.895775,-0.550758,0.205237
1.354074,-0.3032062,0.705372,-1.185918,-0.204213,-1.592634,-0.325603,-0.41157
0.491323,-0.010677000000000048,0.09018640000000001,-1.323068,-1.873469,-1.097994,-0.086699,-0.352709
1.767044,-0.652047,0.09132179999999998,-0.925149,-1.86988,-1.08878,0.00843,0.075693
0.32237,0.7051284,-0.9312204,-1.608287,-0.213958,0.51021,-0.462955,-0.088727
-0.548505,0.6797226000000001,-0.25997539999999997,0.492164,0.617424,-1.517783,0.513557,-0.244251
-1.593993,0.392839,-0.5214622,0.843472,1.360965,1.692265,0.539639,0.119595
0.550414,0.3805586,1.726049,0.238105,-1.821789,0.403595,0.366471,-0.326525
-1.192739,-1.747544,-0.9308772000000001,-0.066127,0.729424,-0.325061,-0.220046,0.084042
-1.523483,0.006228999999999968,-0.7906735999999999,1.879852,-0.958629,0.922662,0.490943,0.082677
-1.664874,-0.31285360000000006,-1.507792,-0.120681,-0.077147,0.247826,-0.170711,0.051964
1.381818,0.5190592,-1.536958,-0.219494,1.700525,1.02515,0.381999,0.2587
1.565094,0.43071719999999997,-1.56596,-1.333983,-0.589593,1.807079,0.372108,-0.38795
-1.225543,-0.1832456,-0.6060226,-0.036737,0.818761,0.740439,0.023953,0.583268
-0.608322,0.3009018,0.6664206,0.865598,0.018568,-0.82417,-0.373811,0.552398
1.397663,0.1702848,-0.161553,-1.034233,0.707776,1.514245,-0.240996,-0.415505
1.153516,-0.09111279999999997,0.22822979999999998,-0.427166,-1.475685,0.409102,-0.174002,-0.04497
-1.266735,-0.9984436000000001,-1.175406,-0.720278,-0.53081,-1.711694,-0.081405,-0.179945
0.307726,-0.5501555999999999,0.411798,-0.472262,-1.636075,0.21914,-0.037814,0.458096
1.865106,0.37355039999999995,-0.02845960000000001,0.256882,0.87506,0.702485,-0.220967,0.21609
-0.015325,0.244421,-0.5724402,1.463203,0.917975,-1.844433,0.190284,0.11127
-0.00353,0.39534199999999997,-0.0535466,0.121638,1.070963,-1.642416,-0.255284,-0.550841
-0.557927,0.6758096,0.887745,-0.985704,-1.745737,0.619298,-0.058185,0.086685
0.900068,0.456241,1.325069,1.57764,1.602837,-0.910849,0.30733,0.491627
1.402155,0.7464322000000001,-0.274145,1.668125,-0.643717,0.699993,-0.353653,-0.245664
1.293849,0.182309,1.134423,1.808733,-1.185771,-1.508681,0.007987,-0.16201
-0.501239,-0.17070800000000003,-0.3287422,-1.867287,1.023408,-1.684674,0.474305,0.047752
0.7492,0.299352,-0.937189,-1.293695,1.720886,0.170093,0.367801,0.433456
0.887179,0.5734416,0.3097252,0.065431,-1.108338,-0.704979,0.081264,0.211683
-1.856744,0.43126220000000004,0.6004826,0.805768,1.027454,-1.539895,-0.184472,0.3851
0.994303,0.19800680000000007,1.37918,-1.303403,0.665333,0.689349,0.301734,0.049648
-0.367778,0.10867360000000008,0.081538,-1.846285,-0.370391,-1.032072,-0.216234,0.548102
1.599543,0.5251844,0.2996232,0.178032,-1.129956,1.637382,-0.27654,-0.202972
-0.119775,-0.21187740000000002,-0.11235599999999998,0.861906,-1.72213,1.534395,-0.440213,0.539578
-1.080734,-0.3078936,-1.488303,-0.54849,-1.04178,-1.730005,0.357868,0.294623
-1.774846,0.1043494,-0.006152199999999964,1.735609,-1.184945,1.070843,0.030973,-0.235681
-1.713361,-0.6196054,-0.24182539999999997,0.981928,-1.403694,0.219116,-0.166273,0.249456
0.849778,-0.3187462,0.14647139999999997,1.767344,0.617947,-0.27172,-0.457224,0.232435
0.160359,-0.32612,0.351692,-0.338215,0.646182,-0.740145,0.348846,-0.138902
-1.882783,-0.037073800000000004,-0.384007,-0.2159,1.785537,1.024591,-0.209512,-0.461444
0.550192,-0.1457812,-0.07957360000000005,-1.745481,1.148106,1.813681,-0.305688,-0.496368
-0.273896,0.31167459999999997,-1.006868,0.693301,-0.486151,-1.348597,-0.370144,-0.207055
-1.248959,-0.1830404,-0.42373120000000003,-0.892051,0.243696,1.682661,-0.440594,0.141061
-0.319441,0.475636,0.8727904000000001,-1.492911,1.182774,0.143061,-0.249256,-0.040041
0.891303,0.014541800000000072,-0.2651778,-0.068043,-1.322707,0.422317,-0.271937,0.350771
-1.87858,-0.5572155999999999,-0.8426821999999999,1.001473,-0.891689,-1.223672,-0.440243,0.037219
0.667342,0.4590286,-1.267816,-0.639479,0.294563,0.819728,-0.591375,0.356095
-0.574121,-0.015193800000000002,-0.3707914,0.042408,0.233223,-0.924796,0.097252,0.121985
0.20474,-0.862587,-0.8868383999999999,1.048762,-1.56527,-1.056329,-0.385028,0.429034
0.739819,-0.20756099999999997,-0.7530618,0.105617,-0.530937,-0.072997,-0.524266,0.252969
-0.972093,-0.560757,0.4086468,1.804253,-1.086329,-0.258411,-0.056257,0.088633
-0.201666,-0.011557600000000024,-0.8726383999999999,-0.854793,0.620324,-1.791474,0.309569,-0.266968
-1.063793,0.0019349999999999756,-1.50804,-0.521498,0.229512,0.786415,-0.00913,0.158588
-1.592606,-0.559128,-0.26760419999999996,-0.101406,-0.326447,-1.373474,-0.256235,0.256534
-0.982181,0.5193582000000001,1.175658,1.1714,1.249299,-1.439163,-0.082007,0.515088
-1.612535,0.725608,-1.2338144,0.799438,0.192964,1.025625,0.52272,0.160091
-0.841106,-0.2212962,-0.2889368,0.329556,0.846273,-0.570508,-0.521766,0.281436
-0.579491,-0.17735280000000003,0.49495459999999997,1.694497,1.5045,1.335937,-0.157512,-0.104916
-0.15592,0.0142328,1.069187,-1.339806,-0.434121,-1.497099,-0.429051,-0.259571
0.477943,-0.16266019999999998,0.07655419999999995,-1.353047,-0.552702,-0.201037,-0.315027,-0.255312
-0.915643,-0.16673620000000003,0.4644532,-1.684585,-0.785335,-0.665855,0.586644,0.528507
0.971576,0.7666454,1.650051,0.932357,-1.404069,1.456908,0.214942,0.533629
0.482393,-0.2191838,-0.7527482000000001,-0.893772,1.462458,-0.287337,-0.005263,0.35214
-0.689367,-0.17671199999999995,1.280135,0.343479,1.122895,0.325047,0.149261,-0.564413
-0.669942,0.7719891999999999,-0.07669059999999997,-1.229018,-0.758094,1.021596,0.569613,-0.112209
-1.686211,-0.5678528,-1.884227,-0.951795,-1.0911,-1.275629,-0.004451,-0.399765
0.537131,-1.375027,-0.522001,-0.691645,-1.840807,1.209999,0.491731,0.11723
0.050889,0.7297040000000001,-1.812569,0.812179,-0.560103,-0.181783,-0.510143,0.02688
-0.115213,1.1367936,-1.0070998000000002,0.132076,-0.675979,1.329072,0.314073,-0.18012
-1.201901,0.5805199999999999,-0.576502,-0.604812,-1.402789,0.34393,0.370846,0.011195
-1.354389,-0.19577680000000003,0.694092,-1.715657,0.996203,1.004226,0.044573,0.342618
